Element,Episode,Title,Included
Structure,S17E02,THE OLD HOME PLACE,1
SUN,S17E02,THE OLD HOME PLACE,0
Tomb Frame,S17E02,THE OLD HOME PLACE,0
Trees,S17E02,THE OLD HOME PLACE,0
Tree,S17E02,THE OLD HOME PLACE,1
Triple Frame,S17E02,THE OLD HOME PLACE,0
Waterfall,S17E02,THE OLD HOME PLACE,0
Waves,S17E02,THE OLD HOME PLACE,0
Windmill,S17E02,THE OLD HOME PLACE,0
Window Frame,S17E02,THE OLD HOME PLACE,0
Winter,S17E02,THE OLD HOME PLACE,0
Wood Framed,S17E02,THE OLD HOME PLACE,0
Apple Frame,S17E03,SOOTHING VISTA,0
Aurora Borealis,S17E03,SOOTHING VISTA,0
Barn,S17E03,SOOTHING VISTA,0
Beach,S17E03,SOOTHING VISTA,0
Boat,S17E03,SOOTHING VISTA,0
Bridge,S17E03,SOOTHING VISTA,0
Building,S17E03,SOOTHING VISTA,0
Bushes,S17E03,SOOTHING VISTA,0
Cabin,S17E03,SOOTHING VISTA,0
Cactus,S17E03,SOOTHING VISTA,0
Circle Frame,S17E03,SOOTHING VISTA,0
Cirrus,S17E03,SOOTHING VISTA,0
Cliff,S17E03,SOOTHING VISTA,0
Clouds,S17E03,SOOTHING VISTA,0
Conifer,S17E03,SOOTHING VISTA,0
Cumulus,S17E03,SOOTHING VISTA,0
Deciduous,S17E03,SOOTHING VISTA,1
Diane Andre,S17E03,SOOTHING VISTA,0
Dock,S17E03,SOOTHING VISTA,0
Double Oval Frame,S17E03,SOOTHING VISTA,0
Farm,S17E03,SOOTHING VISTA,0
Fence,S17E03,SOOTHING VISTA,0
Fire,S17E03,SOOTHING VISTA,0
Florida Frame,S17E03,SOOTHING VISTA,0
Flowers,S17E03,SOOTHING VISTA,0
FOG,S17E03,SOOTHING VISTA,0
Framed,S17E03,SOOTHING VISTA,0
Grass,S17E03,SOOTHING VISTA,1
Guest,S17E03,SOOTHING VISTA,0
Half Circle Frame,S17E03,SOOTHING VISTA,0
Half Oval Frame,S17E03,SOOTHING VISTA,0
Hills,S17E03,SOOTHING VISTA,0
Lakes,S17E03,SOOTHING VISTA,0
Lake,S17E03,SOOTHING VISTA,1
Lighthouse,S17E03,SOOTHING VISTA,0
Mill,S17E03,SOOTHING VISTA,0
Moon,S17E03,SOOTHING VISTA,0
Mountains,S17E03,SOOTHING VISTA,1
Mountain,S17E03,SOOTHING VISTA,1
Night,S17E03,SOOTHING VISTA,0
Ocean,S17E03,SOOTHING VISTA,0
Oval Frame,S17E03,SOOTHING VISTA,0
Palm Trees,S17E03,SOOTHING VISTA,0
Path,S17E03,SOOTHING VISTA,0
Person,S17E03,SOOTHING VISTA,0
Portrait,S17E03,SOOTHING VISTA,0
Rectangle 3D Frame,S17E03,SOOTHING VISTA,0
Rectangular Frame,S17E03,SOOTHING VISTA,0
River,S17E03,SOOTHING VISTA,0
Rocks,S17E03,SOOTHING VISTA,0
Seashell Frame,S17E03,SOOTHING VISTA,0
Snowy Mountain,S17E03,SOOTHING VISTA,0
Snow,S17E03,SOOTHING VISTA,0
Split Frame,S17E03,SOOTHING VISTA,0
Steve Ross,S17E03,SOOTHING VISTA,0
Structure,S17E03,SOOTHING VISTA,0
SUN,S17E03,SOOTHING VISTA,0
Tomb Frame,S17E03,SOOTHING VISTA,0
Trees,S17E03,SOOTHING VISTA,1
Tree,S17E03,SOOTHING VISTA,1
Triple Frame,S17E03,SOOTHING VISTA,0
Waterfall,S17E03,SOOTHING VISTA,0
Waves,S17E03,SOOTHING VISTA,0
Windmill,S17E03,SOOTHING VISTA,0
Window Frame,S17E03,SOOTHING VISTA,0
Winter,S17E03,SOOTHING VISTA,0
Wood Framed,S17E03,SOOTHING VISTA,0
Apple Frame,S17E04,STORMY SEAS,0
Aurora Borealis,S17E04,STORMY SEAS,0
Barn,S17E04,STORMY SEAS,0
Beach,S17E04,STORMY SEAS,1
Boat,S17E04,STORMY SEAS,0
Bridge,S17E04,STORMY SEAS,0
Building,S17E04,STORMY SEAS,0
Bushes,S17E04,STORMY SEAS,0
Cabin,S17E04,STORMY SEAS,0
Cactus,S17E04,STORMY SEAS,0
Circle Frame,S17E04,STORMY SEAS,0
Cirrus,S17E04,STORMY SEAS,0
Cliff,S17E04,STORMY SEAS,0
Clouds,S17E04,STORMY SEAS,1
Conifer,S17E04,STORMY SEAS,0
Cumulus,S17E04,STORMY SEAS,1
Deciduous,S17E04,STORMY SEAS,0
Diane Andre,S17E04,STORMY SEAS,0
Dock,S17E04,STORMY SEAS,0
Double Oval Frame,S17E04,STORMY SEAS,0
Farm,S17E04,STORMY SEAS,0
Fence,S17E04,STORMY SEAS,0
Fire,S17E04,STORMY SEAS,0
Florida Frame,S17E04,STORMY SEAS,0
Flowers,S17E04,STORMY SEAS,0
FOG,S17E04,STORMY SEAS,0
Framed,S17E04,STORMY SEAS,0
Grass,S17E04,STORMY SEAS,0
Guest,S17E04,STORMY SEAS,0
Half Circle Frame,S17E04,STORMY SEAS,0
Half Oval Frame,S17E04,STORMY SEAS,0
Hills,S17E04,STORMY SEAS,0
Lakes,S17E04,STORMY SEAS,0
Lake,S17E04,STORMY SEAS,0
Lighthouse,S17E04,STORMY SEAS,0
Mill,S17E04,STORMY SEAS,0
Moon,S17E04,STORMY SEAS,0
Mountains,S17E04,STORMY SEAS,0
Mountain,S17E04,STORMY SEAS,0
Night,S17E04,STORMY SEAS,0
Ocean,S17E04,STORMY SEAS,1
Oval Frame,S17E04,STORMY SEAS,0
Palm Trees,S17E04,STORMY SEAS,0
Path,S17E04,STORMY SEAS,0
Person,S17E04,STORMY SEAS,0
Portrait,S17E04,STORMY SEAS,0
Rectangle 3D Frame,S17E04,STORMY SEAS,0
Rectangular Frame,S17E04,STORMY SEAS,0
River,S17E04,STORMY SEAS,0
Rocks,S17E04,STORMY SEAS,1
Seashell Frame,S17E04,STORMY SEAS,0
Snowy Mountain,S17E04,STORMY SEAS,0
Snow,S17E04,STORMY SEAS,0
Split Frame,S17E04,STORMY SEAS,0
Steve Ross,S17E04,STORMY SEAS,0
Structure,S17E04,STORMY SEAS,0
SUN,S17E04,STORMY SEAS,1
Tomb Frame,S17E04,STORMY SEAS,0
Trees,S17E04,STORMY SEAS,0
Tree,S17E04,STORMY SEAS,0
Triple Frame,S17E04,STORMY SEAS,0
Waterfall,S17E04,STORMY SEAS,0
Waves,S17E04,STORMY SEAS,1
Windmill,S17E04,STORMY SEAS,0
Window Frame,S17E04,STORMY SEAS,0
Winter,S17E04,STORMY SEAS,0
Wood Framed,S17E04,STORMY SEAS,0
Apple Frame,S17E05,COUNTRY TIME,0
Aurora Borealis,S17E05,COUNTRY TIME,0
Barn,S17E05,COUNTRY TIME,0
Beach,S17E05,COUNTRY TIME,0
Boat,S17E05,COUNTRY TIME,0
Bridge,S17E05,COUNTRY TIME,0
Building,S17E05,COUNTRY TIME,0
Bushes,S17E05,COUNTRY TIME,0
Cabin,S17E05,COUNTRY TIME,1
Cactus,S17E05,COUNTRY TIME,0
Circle Frame,S17E05,COUNTRY TIME,0
Cirrus,S17E05,COUNTRY TIME,0
Cliff,S17E05,COUNTRY TIME,0
Clouds,S17E05,COUNTRY TIME,0
Conifer,S17E05,COUNTRY TIME,0
Cumulus,S17E05,COUNTRY TIME,0
Deciduous,S17E05,COUNTRY TIME,1
Diane Andre,S17E05,COUNTRY TIME,0
Dock,S17E05,COUNTRY TIME,0
Double Oval Frame,S17E05,COUNTRY TIME,0
Farm,S17E05,COUNTRY TIME,0
Fence,S17E05,COUNTRY TIME,0
Fire,S17E05,COUNTRY TIME,0
Florida Frame,S17E05,COUNTRY TIME,0
Flowers,S17E05,COUNTRY TIME,1
FOG,S17E05,COUNTRY TIME,0
Framed,S17E05,COUNTRY TIME,1
Grass,S17E05,COUNTRY TIME,0
Guest,S17E05,COUNTRY TIME,0
Half Circle Frame,S17E05,COUNTRY TIME,0
Half Oval Frame,S17E05,COUNTRY TIME,0
Hills,S17E05,COUNTRY TIME,0
Lakes,S17E05,COUNTRY TIME,0
Lake,S17E05,COUNTRY TIME,1
Lighthouse,S17E05,COUNTRY TIME,0
Mill,S17E05,COUNTRY TIME,0
Moon,S17E05,COUNTRY TIME,0
Mountains,S17E05,COUNTRY TIME,0
Mountain,S17E05,COUNTRY TIME,0
Night,S17E05,COUNTRY TIME,0
Ocean,S17E05,COUNTRY TIME,0
Oval Frame,S17E05,COUNTRY TIME,1
Palm Trees,S17E05,COUNTRY TIME,0
Path,S17E05,COUNTRY TIME,0
Person,S17E05,COUNTRY TIME,0
Portrait,S17E05,COUNTRY TIME,0
Rectangle 3D Frame,S17E05,COUNTRY TIME,0
Rectangular Frame,S17E05,COUNTRY TIME,0
River,S17E05,COUNTRY TIME,0
Rocks,S17E05,COUNTRY TIME,0
Seashell Frame,S17E05,COUNTRY TIME,0
Snowy Mountain,S17E05,COUNTRY TIME,0
Snow,S17E05,COUNTRY TIME,0
Split Frame,S17E05,COUNTRY TIME,0
Steve Ross,S17E05,COUNTRY TIME,0
Structure,S17E05,COUNTRY TIME,1
SUN,S17E05,COUNTRY TIME,0
Tomb Frame,S17E05,COUNTRY TIME,0
Trees,S17E05,COUNTRY TIME,0
Tree,S17E05,COUNTRY TIME,1
Triple Frame,S17E05,COUNTRY TIME,0
Waterfall,S17E05,COUNTRY TIME,0
Waves,S17E05,COUNTRY TIME,0
Windmill,S17E05,COUNTRY TIME,0
Window Frame,S17E05,COUNTRY TIME,0
Winter,S17E05,COUNTRY TIME,0
Wood Framed,S17E05,COUNTRY TIME,0
Apple Frame,S17E06,A MILD WINTER'S DAY,0
Aurora Borealis,S17E06,A MILD WINTER'S DAY,0
Barn,S17E06,A MILD WINTER'S DAY,0
Beach,S17E06,A MILD WINTER'S DAY,0
Boat,S17E06,A MILD WINTER'S DAY,0
Bridge,S17E06,A MILD WINTER'S DAY,0
Building,S17E06,A MILD WINTER'S DAY,0
Bushes,S17E06,A MILD WINTER'S DAY,0
Cabin,S17E06,A MILD WINTER'S DAY,0
Cactus,S17E06,A MILD WINTER'S DAY,0
Circle Frame,S17E06,A MILD WINTER'S DAY,0
Cirrus,S17E06,A MILD WINTER'S DAY,0
Cliff,S17E06,A MILD WINTER'S DAY,0
Clouds,S17E06,A MILD WINTER'S DAY,1
Conifer,S17E06,A MILD WINTER'S DAY,1
Cumulus,S17E06,A MILD WINTER'S DAY,0
Deciduous,S17E06,A MILD WINTER'S DAY,1
Diane Andre,S17E06,A MILD WINTER'S DAY,0
Dock,S17E06,A MILD WINTER'S DAY,0
Double Oval Frame,S17E06,A MILD WINTER'S DAY,0
Farm,S17E06,A MILD WINTER'S DAY,0
Fence,S17E06,A MILD WINTER'S DAY,0
Fire,S17E06,A MILD WINTER'S DAY,0
Florida Frame,S17E06,A MILD WINTER'S DAY,0
Flowers,S17E06,A MILD WINTER'S DAY,0
FOG,S17E06,A MILD WINTER'S DAY,0
Framed,S17E06,A MILD WINTER'S DAY,0
Grass,S17E06,A MILD WINTER'S DAY,0
Guest,S17E06,A MILD WINTER'S DAY,0
Half Circle Frame,S17E06,A MILD WINTER'S DAY,0
Half Oval Frame,S17E06,A MILD WINTER'S DAY,0
Hills,S17E06,A MILD WINTER'S DAY,0
Lakes,S17E06,A MILD WINTER'S DAY,0
Lake,S17E06,A MILD WINTER'S DAY,0
Lighthouse,S17E06,A MILD WINTER'S DAY,0
Mill,S17E06,A MILD WINTER'S DAY,0
Moon,S17E06,A MILD WINTER'S DAY,0
Mountains,S17E06,A MILD WINTER'S DAY,0
Mountain,S17E06,A MILD WINTER'S DAY,0
Night,S17E06,A MILD WINTER'S DAY,0
Ocean,S17E06,A MILD WINTER'S DAY,0
Oval Frame,S17E06,A MILD WINTER'S DAY,0
Palm Trees,S17E06,A MILD WINTER'S DAY,0
Path,S17E06,A MILD WINTER'S DAY,0
Person,S17E06,A MILD WINTER'S DAY,0
Portrait,S17E06,A MILD WINTER'S DAY,0
Rectangle 3D Frame,S17E06,A MILD WINTER'S DAY,0
Rectangular Frame,S17E06,A MILD WINTER'S DAY,0
River,S17E06,A MILD WINTER'S DAY,1
Rocks,S17E06,A MILD WINTER'S DAY,0
Seashell Frame,S17E06,A MILD WINTER'S DAY,0
Snowy Mountain,S17E06,A MILD WINTER'S DAY,0
Snow,S17E06,A MILD WINTER'S DAY,1
Split Frame,S17E06,A MILD WINTER'S DAY,0
Steve Ross,S17E06,A MILD WINTER'S DAY,0
Structure,S17E06,A MILD WINTER'S DAY,0
SUN,S17E06,A MILD WINTER'S DAY,0
Tomb Frame,S17E06,A MILD WINTER'S DAY,0
Trees,S17E06,A MILD WINTER'S DAY,1
Tree,S17E06,A MILD WINTER'S DAY,1
Triple Frame,S17E06,A MILD WINTER'S DAY,0
Waterfall,S17E06,A MILD WINTER'S DAY,0
Waves,S17E06,A MILD WINTER'S DAY,0
Windmill,S17E06,A MILD WINTER'S DAY,0
Window Frame,S17E06,A MILD WINTER'S DAY,0
Winter,S17E06,A MILD WINTER'S DAY,1
Wood Framed,S17E06,A MILD WINTER'S DAY,0
Apple Frame,S17E07,SPECTACULAR WATERFALL,0
Aurora Borealis,S17E07,SPECTACULAR WATERFALL,0
Barn,S17E07,SPECTACULAR WATERFALL,0
Beach,S17E07,SPECTACULAR WATERFALL,0
Boat,S17E07,SPECTACULAR WATERFALL,0
Bridge,S17E07,SPECTACULAR WATERFALL,0
Building,S17E07,SPECTACULAR WATERFALL,0
Bushes,S17E07,SPECTACULAR WATERFALL,0
Cabin,S17E07,SPECTACULAR WATERFALL,0
Cactus,S17E07,SPECTACULAR WATERFALL,0
Circle Frame,S17E07,SPECTACULAR WATERFALL,0
Cirrus,S17E07,SPECTACULAR WATERFALL,0
Cliff,S17E07,SPECTACULAR WATERFALL,0
Clouds,S17E07,SPECTACULAR WATERFALL,0
Conifer,S17E07,SPECTACULAR WATERFALL,1
Cumulus,S17E07,SPECTACULAR WATERFALL,0
Deciduous,S17E07,SPECTACULAR WATERFALL,0
Diane Andre,S17E07,SPECTACULAR WATERFALL,0
Dock,S17E07,SPECTACULAR WATERFALL,0
Double Oval Frame,S17E07,SPECTACULAR WATERFALL,0
Farm,S17E07,SPECTACULAR WATERFALL,0
Fence,S17E07,SPECTACULAR WATERFALL,0
Fire,S17E07,SPECTACULAR WATERFALL,0
Florida Frame,S17E07,SPECTACULAR WATERFALL,0
Flowers,S17E07,SPECTACULAR WATERFALL,0
FOG,S17E07,SPECTACULAR WATERFALL,0
Framed,S17E07,SPECTACULAR WATERFALL,0
Grass,S17E07,SPECTACULAR WATERFALL,0
Guest,S17E07,SPECTACULAR WATERFALL,0
Half Circle Frame,S17E07,SPECTACULAR WATERFALL,0
Half Oval Frame,S17E07,SPECTACULAR WATERFALL,0
Hills,S17E07,SPECTACULAR WATERFALL,0
Lakes,S17E07,SPECTACULAR WATERFALL,0
Lake,S17E07,SPECTACULAR WATERFALL,0
Lighthouse,S17E07,SPECTACULAR WATERFALL,0
Mill,S17E07,SPECTACULAR WATERFALL,0
Moon,S17E07,SPECTACULAR WATERFALL,0
Mountains,S17E07,SPECTACULAR WATERFALL,1
Mountain,S17E07,SPECTACULAR WATERFALL,1
Night,S17E07,SPECTACULAR WATERFALL,0
Ocean,S17E07,SPECTACULAR WATERFALL,0
Oval Frame,S17E07,SPECTACULAR WATERFALL,0
Palm Trees,S17E07,SPECTACULAR WATERFALL,0
Path,S17E07,SPECTACULAR WATERFALL,0
Person,S17E07,SPECTACULAR WATERFALL,0
Portrait,S17E07,SPECTACULAR WATERFALL,0
Rectangle 3D Frame,S17E07,SPECTACULAR WATERFALL,0
Rectangular Frame,S17E07,SPECTACULAR WATERFALL,0
River,S17E07,SPECTACULAR WATERFALL,1
Rocks,S17E07,SPECTACULAR WATERFALL,1
Seashell Frame,S17E07,SPECTACULAR WATERFALL,0
Snowy Mountain,S17E07,SPECTACULAR WATERFALL,0
Snow,S17E07,SPECTACULAR WATERFALL,0
Split Frame,S17E07,SPECTACULAR WATERFALL,0
Steve Ross,S17E07,SPECTACULAR WATERFALL,0
Structure,S17E07,SPECTACULAR WATERFALL,0
SUN,S17E07,SPECTACULAR WATERFALL,0
Tomb Frame,S17E07,SPECTACULAR WATERFALL,0
Trees,S17E07,SPECTACULAR WATERFALL,1
Tree,S17E07,SPECTACULAR WATERFALL,1
Triple Frame,S17E07,SPECTACULAR WATERFALL,0
Waterfall,S17E07,SPECTACULAR WATERFALL,1
Waves,S17E07,SPECTACULAR WATERFALL,0
Windmill,S17E07,SPECTACULAR WATERFALL,0
Window Frame,S17E07,SPECTACULAR WATERFALL,0
Winter,S17E07,SPECTACULAR WATERFALL,0
Wood Framed,S17E07,SPECTACULAR WATERFALL,0
Apple Frame,S17E08,VIEW FROM THE PARK,1
Aurora Borealis,S17E08,VIEW FROM THE PARK,0
Barn,S17E08,VIEW FROM THE PARK,0
Beach,S17E08,VIEW FROM THE PARK,0
Boat,S17E08,VIEW FROM THE PARK,0
Bridge,S17E08,VIEW FROM THE PARK,1
Building,S17E08,VIEW FROM THE PARK,1
Bushes,S17E08,VIEW FROM THE PARK,0
Cabin,S17E08,VIEW FROM THE PARK,0
Cactus,S17E08,VIEW FROM THE PARK,0
Circle Frame,S17E08,VIEW FROM THE PARK,0
Cirrus,S17E08,VIEW FROM THE PARK,0
Cliff,S17E08,VIEW FROM THE PARK,0
Clouds,S17E08,VIEW FROM THE PARK,0
Conifer,S17E08,VIEW FROM THE PARK,0
Cumulus,S17E08,VIEW FROM THE PARK,0
Deciduous,S17E08,VIEW FROM THE PARK,1
Diane Andre,S17E08,VIEW FROM THE PARK,0
Dock,S17E08,VIEW FROM THE PARK,0
Double Oval Frame,S17E08,VIEW FROM THE PARK,0
Farm,S17E08,VIEW FROM THE PARK,0
Fence,S17E08,VIEW FROM THE PARK,0
Fire,S17E08,VIEW FROM THE PARK,0
Florida Frame,S17E08,VIEW FROM THE PARK,0
Flowers,S17E08,VIEW FROM THE PARK,0
FOG,S17E08,VIEW FROM THE PARK,0
Framed,S17E08,VIEW FROM THE PARK,1
Grass,S17E08,VIEW FROM THE PARK,0
Guest,S17E08,VIEW FROM THE PARK,0
Half Circle Frame,S17E08,VIEW FROM THE PARK,0
Half Oval Frame,S17E08,VIEW FROM THE PARK,0
Hills,S17E08,VIEW FROM THE PARK,0
Lakes,S17E08,VIEW FROM THE PARK,0
Lake,S17E08,VIEW FROM THE PARK,1
Lighthouse,S17E08,VIEW FROM THE PARK,0
Mill,S17E08,VIEW FROM THE PARK,0
Moon,S17E08,VIEW FROM THE PARK,0
Mountains,S17E08,VIEW FROM THE PARK,0
Mountain,S17E08,VIEW FROM THE PARK,0
Night,S17E08,VIEW FROM THE PARK,0
Ocean,S17E08,VIEW FROM THE PARK,0
Oval Frame,S17E08,VIEW FROM THE PARK,0
Palm Trees,S17E08,VIEW FROM THE PARK,0
Path,S17E08,VIEW FROM THE PARK,0
Person,S17E08,VIEW FROM THE PARK,0
Portrait,S17E08,VIEW FROM THE PARK,0
Rectangle 3D Frame,S17E08,VIEW FROM THE PARK,0
Rectangular Frame,S17E08,VIEW FROM THE PARK,0
River,S17E08,VIEW FROM THE PARK,0
Rocks,S17E08,VIEW FROM THE PARK,0
Seashell Frame,S17E08,VIEW FROM THE PARK,0
Snowy Mountain,S17E08,VIEW FROM THE PARK,0
Snow,S17E08,VIEW FROM THE PARK,0
Split Frame,S17E08,VIEW FROM THE PARK,0
Steve Ross,S17E08,VIEW FROM THE PARK,0
Structure,S17E08,VIEW FROM THE PARK,1
SUN,S17E08,VIEW FROM THE PARK,0
Tomb Frame,S17E08,VIEW FROM THE PARK,0
Trees,S17E08,VIEW FROM THE PARK,1
Tree,S17E08,VIEW FROM THE PARK,1
Triple Frame,S17E08,VIEW FROM THE PARK,0
Waterfall,S17E08,VIEW FROM THE PARK,0
Waves,S17E08,VIEW FROM THE PARK,0
Windmill,S17E08,VIEW FROM THE PARK,0
Window Frame,S17E08,VIEW FROM THE PARK,0
Winter,S17E08,VIEW FROM THE PARK,0
Wood Framed,S17E08,VIEW FROM THE PARK,0
Apple Frame,S17E09,LAKE VIEW,0
Aurora Borealis,S17E09,LAKE VIEW,0
Barn,S17E09,LAKE VIEW,0
Beach,S17E09,LAKE VIEW,0
Boat,S17E09,LAKE VIEW,0
Bridge,S17E09,LAKE VIEW,0
Building,S17E09,LAKE VIEW,0
Bushes,S17E09,LAKE VIEW,0
Cabin,S17E09,LAKE VIEW,0
Cactus,S17E09,LAKE VIEW,0
Circle Frame,S17E09,LAKE VIEW,0
Cirrus,S17E09,LAKE VIEW,0
Cliff,S17E09,LAKE VIEW,0
Clouds,S17E09,LAKE VIEW,0
Conifer,S17E09,LAKE VIEW,1
Cumulus,S17E09,LAKE VIEW,0
Deciduous,S17E09,LAKE VIEW,1
Diane Andre,S17E09,LAKE VIEW,0
Dock,S17E09,LAKE VIEW,0
Double Oval Frame,S17E09,LAKE VIEW,0
Farm,S17E09,LAKE VIEW,0
Fence,S17E09,LAKE VIEW,0
Fire,S17E09,LAKE VIEW,0
Florida Frame,S17E09,LAKE VIEW,0
Flowers,S17E09,LAKE VIEW,1
FOG,S17E09,LAKE VIEW,0
Framed,S17E09,LAKE VIEW,0
Grass,S17E09,LAKE VIEW,1
Guest,S17E09,LAKE VIEW,1
Half Circle Frame,S17E09,LAKE VIEW,0
Half Oval Frame,S17E09,LAKE VIEW,0
Hills,S17E09,LAKE VIEW,1
Lakes,S17E09,LAKE VIEW,0
Lake,S17E09,LAKE VIEW,1
Lighthouse,S17E09,LAKE VIEW,0
Mill,S17E09,LAKE VIEW,0
Moon,S17E09,LAKE VIEW,0
Mountains,S17E09,LAKE VIEW,0
Mountain,S17E09,LAKE VIEW,0
Night,S17E09,LAKE VIEW,0
Ocean,S17E09,LAKE VIEW,0
Oval Frame,S17E09,LAKE VIEW,0
Palm Trees,S17E09,LAKE VIEW,0
Path,S17E09,LAKE VIEW,0
Person,S17E09,LAKE VIEW,0
Portrait,S17E09,LAKE VIEW,0
Rectangle 3D Frame,S17E09,LAKE VIEW,0
Rectangular Frame,S17E09,LAKE VIEW,0
River,S17E09,LAKE VIEW,0
Rocks,S17E09,LAKE VIEW,0
Seashell Frame,S17E09,LAKE VIEW,0
Snowy Mountain,S17E09,LAKE VIEW,0
Snow,S17E09,LAKE VIEW,0
Split Frame,S17E09,LAKE VIEW,0
Steve Ross,S17E09,LAKE VIEW,1
Structure,S17E09,LAKE VIEW,0
SUN,S17E09,LAKE VIEW,0
Tomb Frame,S17E09,LAKE VIEW,0
Trees,S17E09,LAKE VIEW,1
Tree,S17E09,LAKE VIEW,1
Triple Frame,S17E09,LAKE VIEW,0
Waterfall,S17E09,LAKE VIEW,0
Waves,S17E09,LAKE VIEW,0
Windmill,S17E09,LAKE VIEW,0
Window Frame,S17E09,LAKE VIEW,0
Winter,S17E09,LAKE VIEW,0
Wood Framed,S17E09,LAKE VIEW,0
Apple Frame,S17E10,OLD COUNTRY MILL,0
Aurora Borealis,S17E10,OLD COUNTRY MILL,0
Barn,S17E10,OLD COUNTRY MILL,0
Beach,S17E10,OLD COUNTRY MILL,0
Boat,S17E10,OLD COUNTRY MILL,0
Bridge,S17E10,OLD COUNTRY MILL,0
Building,S17E10,OLD COUNTRY MILL,0
Bushes,S17E10,OLD COUNTRY MILL,0
Cabin,S17E10,OLD COUNTRY MILL,0
Cactus,S17E10,OLD COUNTRY MILL,0
Circle Frame,S17E10,OLD COUNTRY MILL,0
Cirrus,S17E10,OLD COUNTRY MILL,0
Cliff,S17E10,OLD COUNTRY MILL,0
Clouds,S17E10,OLD COUNTRY MILL,0
Conifer,S17E10,OLD COUNTRY MILL,0
Cumulus,S17E10,OLD COUNTRY MILL,0
Deciduous,S17E10,OLD COUNTRY MILL,1
Diane Andre,S17E10,OLD COUNTRY MILL,0
Dock,S17E10,OLD COUNTRY MILL,0
Double Oval Frame,S17E10,OLD COUNTRY MILL,0
Farm,S17E10,OLD COUNTRY MILL,0
Fence,S17E10,OLD COUNTRY MILL,0
Fire,S17E10,OLD COUNTRY MILL,0
Florida Frame,S17E10,OLD COUNTRY MILL,0
Flowers,S17E10,OLD COUNTRY MILL,0
FOG,S17E10,OLD COUNTRY MILL,0
Framed,S17E10,OLD COUNTRY MILL,0
Grass,S17E10,OLD COUNTRY MILL,0
Guest,S17E10,OLD COUNTRY MILL,0
Half Circle Frame,S17E10,OLD COUNTRY MILL,0
Half Oval Frame,S17E10,OLD COUNTRY MILL,0
Hills,S17E10,OLD COUNTRY MILL,0
Lakes,S17E10,OLD COUNTRY MILL,0
Lake,S17E10,OLD COUNTRY MILL,0
Lighthouse,S17E10,OLD COUNTRY MILL,0
Mill,S17E10,OLD COUNTRY MILL,1
Moon,S17E10,OLD COUNTRY MILL,0
Mountains,S17E10,OLD COUNTRY MILL,0
Mountain,S17E10,OLD COUNTRY MILL,0
Night,S17E10,OLD COUNTRY MILL,0
Ocean,S17E10,OLD COUNTRY MILL,0
Oval Frame,S17E10,OLD COUNTRY MILL,0
Palm Trees,S17E10,OLD COUNTRY MILL,0
Path,S17E10,OLD COUNTRY MILL,0
Person,S17E10,OLD COUNTRY MILL,0
Portrait,S17E10,OLD COUNTRY MILL,0
Rectangle 3D Frame,S17E10,OLD COUNTRY MILL,0
Rectangular Frame,S17E10,OLD COUNTRY MILL,0
River,S17E10,OLD COUNTRY MILL,1
Rocks,S17E10,OLD COUNTRY MILL,1
Seashell Frame,S17E10,OLD COUNTRY MILL,0
Snowy Mountain,S17E10,OLD COUNTRY MILL,0
Snow,S17E10,OLD COUNTRY MILL,0
Split Frame,S17E10,OLD COUNTRY MILL,0
Steve Ross,S17E10,OLD COUNTRY MILL,0
Structure,S17E10,OLD COUNTRY MILL,1
SUN,S17E10,OLD COUNTRY MILL,0
Tomb Frame,S17E10,OLD COUNTRY MILL,0
Trees,S17E10,OLD COUNTRY MILL,0
Tree,S17E10,OLD COUNTRY MILL,1
Triple Frame,S17E10,OLD COUNTRY MILL,0
Waterfall,S17E10,OLD COUNTRY MILL,1
Waves,S17E10,OLD COUNTRY MILL,0
Windmill,S17E10,OLD COUNTRY MILL,0
Window Frame,S17E10,OLD COUNTRY MILL,0
Winter,S17E10,OLD COUNTRY MILL,0
Wood Framed,S17E10,OLD COUNTRY MILL,0
Apple Frame,S17E11,MORNING WALK,0
Aurora Borealis,S17E11,MORNING WALK,0
Barn,S17E11,MORNING WALK,0
Beach,S17E11,MORNING WALK,0
Boat,S17E11,MORNING WALK,0
Bridge,S17E11,MORNING WALK,0
Building,S17E11,MORNING WALK,0
Bushes,S17E11,MORNING WALK,0
Cabin,S17E11,MORNING WALK,0
Cactus,S17E11,MORNING WALK,0
Circle Frame,S17E11,MORNING WALK,0
Cirrus,S17E11,MORNING WALK,0
Cliff,S17E11,MORNING WALK,0
Clouds,S17E11,MORNING WALK,0
Conifer,S17E11,MORNING WALK,0
Cumulus,S17E11,MORNING WALK,0
Deciduous,S17E11,MORNING WALK,1
Diane Andre,S17E11,MORNING WALK,0
Dock,S17E11,MORNING WALK,0
Double Oval Frame,S17E11,MORNING WALK,0
Farm,S17E11,MORNING WALK,0
Fence,S17E11,MORNING WALK,0
Fire,S17E11,MORNING WALK,0
Florida Frame,S17E11,MORNING WALK,0
Flowers,S17E11,MORNING WALK,0
FOG,S17E11,MORNING WALK,1
Framed,S17E11,MORNING WALK,0
Grass,S17E11,MORNING WALK,0
Guest,S17E11,MORNING WALK,0
Half Circle Frame,S17E11,MORNING WALK,0
Half Oval Frame,S17E11,MORNING WALK,0
Hills,S17E11,MORNING WALK,0
Lakes,S17E11,MORNING WALK,0
Lake,S17E11,MORNING WALK,0
Lighthouse,S17E11,MORNING WALK,0
